CustomerKey,GeographyKey,CustomerAlternateKey,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,HouseOwnerFlag,NumberCarsOwned,DateFirstPurchase,Age,BikeBuyer,BinnedColumn,EnglishEducation_Bachelors,EnglishEducation_Graduate Degree,EnglishEducation_High School,EnglishEducation_Partial College,EnglishEducation_Partial High School,EnglishOccupation_Clerical,EnglishOccupation_Management,EnglishOccupation_Manual,EnglishOccupation_Professional,EnglishOccupation_Skilled Manual,CommuteDistance_0-1 Miles,CommuteDistance_1-2 Miles,CommuteDistance_10+ Miles,CommuteDistance_2-5 Miles,CommuteDistance_5-10 Miles
19282,190,AW00019282,M,F,30000,1,0,1,0,11/27/2006,57,1,Bin 2,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
19283,117,AW00019283,M,M,30000,1,0,1,0,4/26/2007,57,1,Bin 2,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
19284,158,AW00019284,M,F,30000,1,0,1,0,4/25/2007,57,1,Bin 2,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
19285,133,AW00019285,M,F,30000,3,0,1,0,5/8/2007,55,1,Bin 2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19286,133,AW00019286,M,F,30000,3,0,1,0,5/17/2007,55,1,Bin 2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19287,195,AW00019287,M,M,30000,3,0,1,0,11/27/2006,56,1,Bin 2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19288,150,AW00019288,M,F,30000,3,0,1,0,5/31/2007,56,1,Bin 2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19289,174,AW00019289,M,M,30000,3,0,1,0,5/30/2007,55,1,Bin 2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19290,274,AW00019290,S,M,30000,1,0,1,0,9/29/2006,57,1,Bin 2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19291,274,AW00019291,S,F,10000,2,2,1,0,9/11/2007,44,0,Bin 1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19292,198,AW00019292,M,M,30000,0,0,1,0,11/18/2006,44,1,Bin 1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19293,208,AW00019293,M,F,30000,0,0,1,0,12/25/2006,45,1,Bin 1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19294,162,AW00019294,M,M,30000,0,0,1,0,5/13/2007,45,1,Bin 1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19295,184,AW00019295,S,F,10000,2,2,1,1,12/13/2006,46,1,Bin 1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19296,198,AW00019296,S,M,20000,0,0,0,1,12/16/2006,46,1,Bin 1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
19297,211,AW00019297,S,M,30000,0,0,1,0,12/3/2006,46,1,Bin 1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19298,120,AW00019298,S,F,50000,0,0,1,0,5/31/2007,45,1,Bin 1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
19299,230,AW00019299,M,F,50000,0,0,1,0,9/9/2006,45,1,Bin 1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
19300,134,AW00019300,M,M,10000,3,0,0,2,3/13/2008,63,0,Bin 3,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
19301,235,AW00019301,M,F,20000,2,0,1,1,9/3/2006,63,1,Bin 3,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
19302,232,AW00019302,S,M,10000,3,0,1,2,10/19/2006,64,1,Bin 3,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
19303,208,AW00019303,M,M,10000,3,0,0,2,7/14/2008,63,0,Bin 3,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19304,162,AW00019304,S,F,10000,2,1,1,2,7/17/2008,62,0,Bin 2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19305,231,AW00019305,S,F,10000,2,2,1,1,10/20/2006,47,1,Bin 1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19306,222,AW00019306,M,F,10000,3,3,0,0,1/14/2008,47,0,Bin 1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19307,262,AW00019307,M,M,20000,1,1,1,0,4/29/2008,47,0,Bin 1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
19308,248,AW00019308,M,F,30000,1,0,1,0,10/15/2006,47,1,Bin 1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19309,215,AW00019309,M,M,30000,1,1,1,0,12/5/2006,46,1,Bin 1,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
19310,204,AW00019310,M,F,40000,0,0,1,0,12/2/2006,47,1,Bin 1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
19311,153,AW00019311,M,F,40000,0,0,1,0,5/3/2007,47,1,Bin 1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
19312,252,AW00019312,M,F,40000,0,0,1,0,11/6/2006,47,1,Bin 1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19313,184,AW00019313,S,M,10000,3,3,1,1,12/29/2006,48,1,Bin 1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19314,162,AW00019314,S,M,10000,3,3,1,1,5/3/2007,48,1,Bin 1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19315,222,AW00019315,S,M,20000,1,1,0,1,12/14/2006,48,1,Bin 1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
19316,155,AW00019316,M,M,20000,1,1,1,1,6/22/2007,48,1,Bin 1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
19317,224,AW00019317,S,F,20000,1,1,0,1,10/18/2007,48,0,Bin 1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
19318,211,AW00019318,S,M,30000,1,1,0,0,1/2/2007,48,1,Bin 1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19319,183,AW00019319,S,M,30000,1,1,0,1,1/30/2007,48,1,Bin 1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19320,211,AW00019320,S,F,20000,1,1,0,1,1/10/2007,48,1,Bin 1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
19321,155,AW00019321,M,M,20000,1,1,1,1,6/1/2007,49,1,Bin 2,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
19322,248,AW00019322,S,M,20000,1,1,0,1,11/12/2006,49,1,Bin 2,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
19323,207,AW00019323,M,M,40000,0,0,1,0,2/8/2007,48,1,Bin 1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19324,200,AW00019324,M,F,40000,0,0,1,0,2/12/2007,47,1,Bin 1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19325,134,AW00019325,M,F,40000,0,0,1,0,8/19/2005,48,1,Bin 1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19326,221,AW00019326,M,M,30000,1,1,1,1,2/22/2007,48,1,Bin 1,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
19327,187,AW00019327,M,F,30000,1,1,1,2,8/13/2007,49,0,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
19328,242,AW00019328,S,M,10000,4,3,1,2,10/16/2007,50,0,Bin 2,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19329,132,AW00019329,S,F,20000,2,2,1,0,8/29/2005,49,1,Bin 2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19330,134,AW00019330,S,M,20000,2,2,1,1,3/4/2008,50,0,Bin 2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19331,141,AW00019331,S,M,20000,2,2,1,1,6/30/2008,50,0,Bin 2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19332,130,AW00019332,M,M,30000,1,1,1,2,9/14/2007,50,0,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
19333,133,AW00019333,M,F,30000,1,1,1,2,5/30/2008,50,0,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
19334,269,AW00019334,S,F,10000,3,2,1,2,9/13/2007,51,0,Bin 2,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19335,205,AW00019335,S,M,20000,3,3,1,0,2/9/2007,51,1,Bin 2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19336,192,AW00019336,S,M,20000,3,3,1,0,2/28/2007,51,1,Bin 2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19337,267,AW00019337,S,F,20000,3,3,1,0,12/12/2006,50,1,Bin 2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19338,221,AW00019338,M,F,40000,0,0,0,0,2/26/2007,49,1,Bin 2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
19339,156,AW00019339,M,M,40000,0,0,1,0,9/28/2005,49,1,Bin 2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
19340,170,AW00019340,M,F,40000,0,0,1,0,10/29/2005,49,1,Bin 2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
19341,263,AW00019341,M,M,40000,0,0,1,0,12/25/2006,49,1,Bin 2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
19342,246,AW00019342,S,F,30000,2,2,1,0,11/7/2007,52,0,Bin 2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19343,207,AW00019343,S,M,30000,2,2,1,0,2/4/2007,52,1,Bin 2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19344,177,AW00019344,S,F,30000,2,2,1,0,8/1/2007,51,0,Bin 2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19345,156,AW00019345,M,F,30000,2,2,0,1,10/2/2007,50,0,Bin 2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19346,229,AW00019346,M,F,40000,1,0,1,0,8/6/2007,49,0,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
19347,252,AW00019347,M,M,40000,1,0,1,0,7/14/2008,50,0,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
19348,268,AW00019348,M,F,40000,1,0,1,0,8/31/2007,50,0,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
19349,144,AW00019349,S,M,30000,2,2,1,2,3/11/2008,51,0,Bin 2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19350,243,AW00019350,M,F,40000,1,0,1,0,10/22/2007,51,0,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
19351,215,AW00019351,S,M,30000,2,2,1,2,10/24/2007,52,0,Bin 2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19352,208,AW00019352,S,M,30000,2,2,1,2,10/23/2007,51,0,Bin 2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19353,117,AW00019353,S,F,30000,3,3,1,0,10/19/2005,52,1,Bin 2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19354,176,AW00019354,S,F,20000,0,0,0,1,6/2/2008,38,0,Bin 1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
19355,276,AW00019355,S,M,20000,0,0,0,1,2/26/2008,38,0,Bin 1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
19356,127,AW00019356,M,M,20000,4,4,0,1,6/29/2008,38,0,Bin 1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19357,121,AW00019357,S,M,30000,3,3,1,1,11/10/2005,35,1,Bin 1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19358,208,AW00019358,S,M,20000,0,0,1,1,3/13/2008,37,0,Bin 1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
19359,234,AW00019359,M,M,40000,1,0,1,0,12/29/2006,52,1,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
19360,236,AW00019360,M,F,40000,1,0,1,0,12/20/2006,52,1,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
19361,243,AW00019361,M,F,40000,1,0,1,0,12/3/2006,51,1,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
19362,253,AW00019362,M,M,40000,1,0,1,0,12/10/2006,52,1,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
19363,185,AW00019363,S,F,30000,1,0,1,1,11/17/2007,53,0,Bin 2,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
19364,167,AW00019364,M,M,40000,1,0,1,0,11/7/2005,52,1,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
19365,161,AW00019365,M,M,40000,1,0,1,1,12/22/2005,53,1,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
19366,189,AW00019366,M,F,40000,1,0,1,1,3/2/2007,53,1,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
19367,192,AW00019367,S,M,30000,3,3,1,2,6/24/2008,37,0,Bin 1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19368,149,AW00019368,S,F,30000,4,4,1,1,5/17/2008,37,0,Bin 1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19369,261,AW00019369,S,M,30000,4,4,1,3,10/2/2007,37,0,Bin 1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19370,215,AW00019370,S,M,20000,0,0,0,1,2/24/2008,38,0,Bin 1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
19371,168,AW00019371,S,M,30000,0,0,0,1,5/3/2008,38,0,Bin 1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
19372,221,AW00019372,S,F,20000,0,0,1,1,2/26/2008,39,0,Bin 1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
19373,158,AW00019373,S,F,20000,0,0,0,1,1/6/2008,39,0,Bin 1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
19374,211,AW00019374,S,F,20000,0,0,0,1,4/9/2008,40,0,Bin 1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
19375,170,AW00019375,S,M,20000,0,0,0,1,10/18/2007,39,0,Bin 1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
19376,196,AW00019376,S,F,20000,0,0,0,1,5/25/2008,39,0,Bin 1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
19377,121,AW00019377,S,M,30000,0,0,0,1,7/23/2008,39,0,Bin 1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
19378,262,AW00019378,S,M,30000,0,0,0,1,6/25/2008,39,0,Bin 1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
19379,270,AW00019379,S,F,10000,0,0,1,2,4/19/2008,40,0,Bin 1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19380,183,AW00019380,S,M,30000,0,0,0,1,3/1/2007,40,1,Bin 1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
19381,222,AW00019381,S,F,30000,0,0,0,1,3/24/2007,40,1,Bin 1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
19382,261,AW00019382,M,M,40000,1,1,1,0,1/17/2007,39,1,Bin 1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
19383,127,AW00019383,S,M,20000,0,0,0,2,9/7/2007,42,0,Bin 1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
19384,171,AW00019384,S,M,20000,0,0,0,2,6/23/2008,42,0,Bin 1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
19385,157,AW00019385,S,F,20000,0,0,0,2,6/3/2008,42,0,Bin 1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
19386,183,AW00019386,S,M,30000,0,0,0,1,3/11/2007,41,1,Bin 1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
19387,168,AW00019387,M,F,30000,0,0,0,1,12/28/2005,41,1,Bin 1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
19388,149,AW00019388,S,M,20000,0,0,0,2,10/19/2007,35,0,Bin 1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19389,242,AW00019389,S,M,30000,0,0,0,1,11/22/2007,37,0,Bin 1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
19390,223,AW00019390,S,M,30000,0,0,0,1,2/3/2008,36,0,Bin 1,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
19391,127,AW00019391,S,M,30000,0,0,0,1,3/27/2008,36,0,Bin 1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
19392,262,AW00019392,S,M,30000,0,0,0,1,8/20/2007,37,0,Bin 1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
19393,329,AW00019393,M,M,40000,4,2,0,2,7/11/2007,53,1,Bin 2,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
19394,55,AW00019394,M,M,60000,1,0,1,1,12/14/2007,54,1,Bin 2,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
19395,325,AW00019395,S,M,40000,4,2,1,2,8/28/2007,55,1,Bin 2,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
19396,536,AW00019396,S,F,40000,4,2,1,4,8/31/2007,55,1,Bin 2,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
19397,300,AW00019397,S,M,40000,0,0,1,1,3/10/2008,55,0,Bin 2,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19398,355,AW00019398,S,M,40000,0,0,1,1,5/12/2008,54,0,Bin 2,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19399,59,AW00019399,S,M,40000,0,0,0,1,11/3/2007,54,0,Bin 2,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19400,68,AW00019400,S,M,50000,0,0,1,1,12/18/2007,48,1,Bin 1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
19401,307,AW00019401,S,M,60000,0,0,0,1,8/26/2007,48,1,Bin 1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
19402,315,AW00019402,S,M,60000,0,0,1,1,8/14/2007,48,1,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
19403,337,AW00019403,S,F,60000,0,0,0,1,8/3/2007,48,1,Bin 1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
19404,299,AW00019404,M,F,10000,4,0,1,2,6/27/2008,87,0,Bin 4,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
19405,542,AW00019405,M,F,60000,1,0,1,1,8/13/2007,55,1,Bin 2,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
19406,548,AW00019406,M,F,60000,1,0,1,1,8/30/2007,54,1,Bin 2,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
19407,546,AW00019407,M,F,60000,1,0,1,1,8/26/2007,55,1,Bin 2,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
19408,329,AW00019408,M,F,60000,1,0,1,1,8/24/2007,55,1,Bin 2,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
19409,336,AW00019409,M,F,60000,1,0,1,1,8/12/2007,55,1,Bin 2,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
19410,627,AW00019410,M,F,60000,1,0,1,1,8/29/2007,56,1,Bin 2,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
19411,66,AW00019411,M,F,60000,4,3,1,0,5/26/2008,56,0,Bin 2,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19412,609,AW00019412,M,M,80000,1,0,1,0,11/20/2007,55,1,Bin 2,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
19413,612,AW00019413,S,M,60000,3,2,0,1,8/1/2007,57,1,Bin 2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
19414,71,AW00019414,M,F,60000,3,2,1,1,12/3/2007,57,1,Bin 2,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
19415,131,AW00019415,M,M,30000,3,0,1,0,12/15/2005,55,1,Bin 2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19416,273,AW00019416,M,F,30000,3,0,1,0,1/2/2007,55,1,Bin 2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19417,131,AW00019417,M,F,30000,0,0,1,0,12/8/2005,55,1,Bin 2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19418,237,AW00019418,S,M,40000,3,0,1,0,1/13/2007,56,1,Bin 2,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
19419,189,AW00019419,S,F,40000,3,0,1,0,3/26/2007,56,1,Bin 2,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
19420,126,AW00019420,S,M,40000,3,0,1,0,1/28/2006,56,1,Bin 2,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
19421,187,AW00019421,S,M,10000,1,1,0,1,4/14/2007,45,1,Bin 1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
19422,121,AW00019422,S,F,20000,0,0,0,1,1/30/2006,44,1,Bin 1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
19423,184,AW00019423,S,F,20000,0,0,0,1,4/20/2007,45,1,Bin 1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
19424,269,AW00019424,S,M,10000,2,2,1,0,1/8/2007,46,1,Bin 1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19425,231,AW00019425,M,M,10000,2,2,0,0,12/10/2007,46,0,Bin 1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19426,220,AW00019426,S,M,30000,0,0,1,0,4/25/2007,45,1,Bin 1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19427,197,AW00019427,S,M,30000,0,0,1,0,4/1/2007,45,1,Bin 1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19428,127,AW00019428,M,M,30000,0,0,1,0,1/5/2006,45,1,Bin 1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19429,133,AW00019429,S,M,30000,0,0,1,0,2/25/2006,45,1,Bin 1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19430,268,AW00019430,M,F,20000,2,0,1,1,5/25/2008,95,0,Bin 5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
19431,220,AW00019431,S,F,20000,0,0,0,1,3/25/2008,46,0,Bin 1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
19432,161,AW00019432,S,M,20000,0,0,0,1,2/2/2006,45,1,Bin 1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
19433,265,AW00019433,M,F,30000,0,0,1,0,2/13/2007,45,1,Bin 1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19434,183,AW00019434,S,M,30000,0,0,1,0,4/19/2007,46,1,Bin 1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19435,231,AW00019435,M,M,30000,0,0,0,0,2/3/2007,46,1,Bin 1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19436,202,AW00019436,M,M,30000,1,0,1,0,4/20/2007,45,1,Bin 1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
19437,260,AW00019437,S,F,40000,0,0,1,0,2/14/2007,46,1,Bin 1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
19438,125,AW00019438,M,F,40000,0,0,1,0,3/15/2006,45,1,Bin 1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
19439,115,AW00019439,S,M,40000,0,0,1,0,4/19/2006,46,1,Bin 1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
19440,260,AW00019440,M,F,40000,0,0,1,0,3/1/2007,46,1,Bin 1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
19441,182,AW00019441,S,M,40000,0,0,1,0,4/23/2007,46,1,Bin 1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
19442,190,AW00019442,S,M,50000,0,0,1,0,4/4/2007,46,1,Bin 1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
19443,177,AW00019443,M,M,20000,2,0,1,1,4/12/2006,63,1,Bin 3,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
19444,220,AW00019444,M,F,10000,2,2,0,1,4/14/2008,47,0,Bin 1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19445,243,AW00019445,M,F,10000,2,2,0,1,4/29/2008,47,0,Bin 1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19446,179,AW00019446,M,F,40000,0,0,1,0,4/19/2007,47,1,Bin 1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
19447,186,AW00019447,M,F,40000,0,0,1,0,4/21/2007,47,1,Bin 1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
19448,256,AW00019448,S,F,20000,1,1,0,1,3/22/2007,48,1,Bin 1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
19449,156,AW00019449,M,M,10000,4,0,0,2,12/29/2007,89,0,Bin 4,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19450,162,AW00019450,M,M,30000,1,1,1,0,4/14/2006,48,1,Bin 1,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
19451,167,AW00019451,S,M,10000,4,4,1,0,4/28/2006,48,1,Bin 1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19452,190,AW00019452,M,M,40000,0,0,1,0,5/21/2007,48,1,Bin 1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19453,163,AW00019453,M,F,40000,0,0,1,0,4/30/2006,48,1,Bin 1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19454,171,AW00019454,M,M,40000,0,0,1,0,4/24/2006,48,1,Bin 1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19455,241,AW00019455,S,M,40000,0,0,1,0,3/12/2007,48,1,Bin 1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
19456,155,AW00019456,M,M,20000,2,0,1,1,6/22/2008,88,0,Bin 4,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
19457,261,AW00019457,S,F,30000,1,0,1,1,6/15/2008,88,0,Bin 4,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
19458,188,AW00019458,M,M,30000,1,1,1,1,5/27/2007,48,1,Bin 1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
19459,271,AW00019459,M,F,30000,1,1,1,1,4/26/2007,48,1,Bin 1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
19460,212,AW00019460,M,M,30000,1,1,1,2,9/9/2007,49,0,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
19461,235,AW00019461,S,F,10000,4,3,1,2,3/11/2008,49,0,Bin 2,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19462,190,AW00019462,S,F,20000,2,2,1,2,9/11/2007,49,0,Bin 2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19463,218,AW00019463,M,F,30000,1,1,1,2,9/10/2007,49,0,Bin 2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
19464,203,AW00019464,M,M,10000,4,0,0,2,4/19/2008,85,0,Bin 4,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19465,189,AW00019465,S,F,10000,4,0,1,2,11/20/2007,86,0,Bin 4,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19466,241,AW00019466,M,F,10000,3,2,0,2,11/21/2007,51,0,Bin 2,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19467,258,AW00019467,S,F,20000,3,3,1,0,4/28/2007,51,1,Bin 2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19468,216,AW00019468,S,M,10000,3,2,1,2,5/26/2008,52,0,Bin 2,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
